序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
126,彭俊豪,109年立法委員選舉,第一次賸餘,1091108,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處中壢工業區,44953265,0.00,780.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
127,彭俊豪,109年立法委員選舉,第一次賸餘,1091110,當選後與其公務有關之費用支出,塞席爾商東方太陽餐飲有限公司台灣分公司,24798553,0.00,1175.00,,,,餐飲費用,金錢,桃園市桃園區****,,,,,,,,
128,彭俊豪,109年立法委員選舉,第一次賸餘,1091114,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處中壢工業區,44953265,0.00,818.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
129,彭俊豪,109年立法委員選舉,第一次賸餘,1091115,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,903.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
130,彭俊豪,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,悠旅生活事業股份有限公司桃園縣第五分公司,53754962,0.00,225.00,,,,餐飲費用,金錢,桃園市桃園區****,,,,,,,,
131,彭俊豪,109年立法委員選舉,第一次賸餘,1091119,當選後與其公務有關之費用支出,建隆煤氣行,99459865,0.00,640.00,,,,水電瓦斯費用,金錢,桃園市中壢區****,,,,,,,,
132,彭俊豪,109年立法委員選舉,第一次賸餘,1091121,當選後與其公務有關之費用支出,安心食品服務股份有限公司中壢九和分公司,28859432,0.00,275.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,
133,彭俊豪,109年立法委員選舉,第一次賸餘,1091123,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處中壢加油站,44533807,0.00,468.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
134,彭俊豪,109年立法委員選舉,第一次賸餘,1091126,當選後與其公務有關之費用支出,中正加油站股份有限公司,27446589,0.00,1331.00,,,,油資,金錢,桃園市桃園區****,,,,,,,,
135,彭俊豪,109年立法委員選舉,第一次賸餘,1091126,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處平鎮加油站,44533314,0.00,468.00,,,,油資,金錢,桃園市平鎮區****,,,,,,,,
136,彭俊豪,109年立法委員選舉,第一次賸餘,1091126,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,99.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,
137,彭俊豪,109年立法委員選舉,第一次賸餘,1091129,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,1097.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
138,彭俊豪,109年立法委員選舉,第一次賸餘,1091201,當選後與其公務有關之費用支出,四之七餐館,26716727,0.00,5000.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,
139,彭俊豪,109年立法委員選舉,第一次賸餘,1091201,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,450.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,
140,彭俊豪,109年立法委員選舉,第一次賸餘,1091203,當選後與其公務有關之費用支出,協和商行,50574831,0.00,2100.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,
141,彭俊豪,109年立法委員選舉,第一次賸餘,1091204,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處中壢工業區,44953265,0.00,472.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
142,彭俊豪,109年立法委員選舉,第一次賸餘,1091205,當選後與其公務有關之費用支出,民族山東饅頭,14949618,0.00,559.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,
143,彭俊豪,109年立法委員選舉,第一次賸餘,1091206,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,472.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
144,彭俊豪,109年立法委員選舉,第一次賸餘,1091206,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,335.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
145,彭俊豪,109年立法委員選舉,第一次賸餘,1091206,當選後與其公務有關之費用支出,大潤發流通事業股份有限公司中壢分公司,80030744,0.00,309.00,,,,雜項購置費用,金錢,桃園市中壢區****,,,,,,,,
146,彭俊豪,109年立法委員選舉,第一次賸餘,1091206,當選後與其公務有關之費用支出,桃園市中壢區五福社區發展協會,82208197,0.00,1000.00,,,,聯誼交際費用,金錢,,,,,,,,,
147,彭俊豪,109年立法委員選舉,第一次賸餘,1091207,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,223.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,
148,彭俊豪,109年立法委員選舉,第一次賸餘,1091207,當選後與其公務有關之費用支出,宏昇加油站有限公司,89824745,0.00,1000.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
149,彭俊豪,109年立法委員選舉,第一次賸餘,1091209,當選後與其公務有關之費用支出,幼獅加油站有限公司,89350394,0.00,1438.00,,,,油資,金錢,桃園市楊梅區****,,,,,,,,
150,彭俊豪,109年立法委員選舉,第一次賸餘,1091211,當選後與其公務有關之費用支出,禾菘企業社,30174148,0.00,558.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,
151,彭俊豪,109年立法委員選舉,第一次賸餘,1091211,當選後與其公務有關之費用支出,阿潭蔬果行,49677922,0.00,466.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,
152,彭俊豪,109年立法委員選舉,第一次賸餘,1091211,當選後與其公務有關之費用支出,桃園市愛心聯合發展協會,87321731,0.00,1000.00,,,,聯誼交際費用,金錢,,,,,,,,,
153,彭俊豪,109年立法委員選舉,第一次賸餘,1091213,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,671.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
154,彭俊豪,109年立法委員選舉,第一次賸餘,1091213,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,724.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
155,彭俊豪,109年立法委員選舉,第一次賸餘,1091213,當選後與其公務有關之費用支出,禾菘企業社,30174148,0.00,270.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,
156,彭俊豪,109年立法委員選舉,第一次賸餘,1091213,當選後與其公務有關之費用支出,桃園市朱氏宗親會,31779671,0.00,1000.00,,,,聯誼交際費用,金錢,,,,,,,,,
157,彭俊豪,109年立法委員選舉,第一次賸餘,1091214,捐贈教育、文化、公益、慈善機構或團體支出,財團法人桃園市真善美社會福利基金會,30366265,0.00,2000.00,,,,捐贈教育、文化、公益、慈善機構或團體支出,金錢,桃園市中壢區****,,,,,,,,
158,彭俊豪,109年立法委員選舉,第一次賸餘,1091214,當選後與其公務有關之費用支出,宏昇加油站有限公司,89824745,0.00,1348.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
159,彭俊豪,109年立法委員選舉,第一次賸餘,1091216,當選後與其公務有關之費用支出,昀美國際貿易有限公司,42762120,0.00,1210.00,,,,雜項購置或修繕費用,金錢,彰化縣彰化市****,,,,,,,,
160,彭俊豪,109年立法委員選舉,第一次賸餘,1091218,當選後與其公務有關之費用支出,禾菘企業社,30174148,0.00,753.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,
161,彭俊豪,109年立法委員選舉,第一次賸餘,1091220,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,998.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
162,彭俊豪,109年立法委員選舉,第一次賸餘,1091220,當選後與其公務有關之費用支出,桃園市中壢區內定社區發展協會,50193586,0.00,1000.00,,,,聯誼交際費用,金錢,,,,,,,,,
163,彭俊豪,109年立法委員選舉,第一次賸餘,1091220,當選後與其公務有關之費用支出,東勇加油站股份有限公司,89850026,0.00,1510.00,,,,油資,金錢,桃園市八德區****,,,,,,,,
164,彭俊豪,109年立法委員選舉,第一次賸餘,1091221,當選後與其公務有關之費用支出,金泰企業行,45050980,0.00,1500.00,,,,雜項購置或修繕費用,金錢,桃園市中壢區****,,,,,,,,
165,彭俊豪,109年立法委員選舉,第一次賸餘,1091221,當選後與其公務有關之費用支出,建隆煤氣行,99459865,0.00,660.00,,,,水電瓦斯費用,金錢,桃園市中壢區****,,,,,,,,
166,彭俊豪,109年立法委員選舉,第一次賸餘,1091224,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,1471.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
167,彭俊豪,109年立法委員選舉,第一次賸餘,1091224,當選後與其公務有關之費用支出,遠傳電信股份有限公司,97179430,0.00,1763.00,,,,電信費用,金錢,臺北市大安區****,,,,,,,,
168,彭俊豪,109年立法委員選舉,第一次賸餘,1091225,當選後與其公務有關之費用支出,中華郵政股份有限公司中壢普仁郵局,45099800,0.00,1000.00,,,,郵寄物品費用,金錢,桃園市中壢區****,,,,,,,,
169,彭俊豪,109年立法委員選舉,第一次賸餘,1091226,當選後與其公務有關之費用支出,桃園市愛鄰舍協會,15582200,0.00,1000.00,,,,聯誼交際費用,金錢,,,,,,,,,
170,彭俊豪,109年立法委員選舉,第一次賸餘,1091226,當選後與其公務有關之費用支出,桃園市健福土地公協進會,26174960,0.00,1000.00,,,,聯誼交際費用,金錢,,,,,,,,,
171,彭俊豪,109年立法委員選舉,第一次賸餘,1091226,當選後與其公務有關之費用支出,鴻悌生活館有限公司,54817607,0.00,430.00,,,,餐飲費用,金錢,桃園市中壢區****,,,,,,,,
172,彭俊豪,109年立法委員選舉,第一次賸餘,1091227,當選後與其公務有關之費用支出,苗交加油站股份有限公司,84404033,0.00,850.00,,,,油資,金錢,苗栗縣公館鄉****,,,,,,,,
173,彭俊豪,109年立法委員選舉,第一次賸餘,1091228,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,510.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
174,彭俊豪,109年立法委員選舉,第一次賸餘,1091230,當選後與其公務有關之費用支出,台灣中油（股）公司油品行銷事業部桃園營業處龍岡加油站,02700330,0.00,510.00,,,,油資,金錢,桃園市中壢區****,,,,,,,,
175,彭俊豪,109年立法委員選舉,第一次賸餘,1091230,捐贈政治團體或所屬政黨支出,民主進步黨,76905744,0.00,220000.00,,,,捐贈政治團體或所屬政黨支出,金錢,台北市中正區****,,,,,,,,
